id,popularity,revenue,vote_average,title
10112,9.834047,55675257,7.1,The Aristocats
4307,2.286788,0,6.9,The Flower of My Secret
46029,1.620174,0,5.1,Two Much
32308,5.174212,0,3.6,Ed
88893,0.736081,0,7.5,Scream of Stone
52873,0.516924,0,6.4,My Favorite Season
123505,0.173207,0,5,A Modern Affair
340210,0.793932,0,4.7,Condition Red
44281,1.983301,0,7.4,Halfaouine: Boy of the Terraces
28121,2.256747,0,5.7,A Thin Line Between Love and Hate
12520,4.619915,442965,6.5,The Last Supper
1592,10.326213,102616183,7.4,Primal Fear
166901,0.065827,0,6,Rude
36447,1.67218,0,5.4,Carried Away
19042,5.028897,8620678,5,All Dogs Go to Heaven 2
38884,6.144235,0,7,Land and Freedom
47449,0.466476,0,6.6,Denise Calls Up
36259,2.583686,0,3.6,Theodore Rex
41852,6.207993,0,5.6,A Family Thing
40926,0.319215,0,3,Frisk
9099,5.70904,0,5.5,Sgt. Bilko
2021,1.523446,218626,5.1,Jack & Sarah
61752,4.405169,4939939,5.7,Girl 6
10988,4.530079,0,5.4,Diabolique
11479,4.728163,0,6,"Little Indian, Big City"
398959,0.149157,0,5,Roula
287305,0.066123,0,4,Peanuts – Die Bank zahlt alles
339428,0.002229,65335,0,Happy Weekend
12652,1.784647,0,7.1,Nelly and Monsieur Arnaud
10684,11.595316,100860818,6.2,Courage Under Fire
954,15.793477,457696359,6.7,Mission: Impossible
68445,0.494977,0,7.7,Cold Fever
18989,2.337263,0,6.2,Moll Flanders
10801,0.821299,0,5.3,The Superwife
54285,0.396626,0,6.2,"301, 302"
8840,23.63659,115267375,6.4,DragonHeart
278978,0.439989,0,0,Und keiner weint mir nach
124625,0.622885,0,0,My Mother's Courage
11107,3.09233,0,5.4,Eddie
16417,1.558066,0,6,Yankee Zulu
70934,0.002444,0,0,Billy's Holiday
10363,3.804493,0,7.3,Purple Noon
161070,0.987434,0,5.3,August
10539,13.217623,28921264,6.2,James and the Giant Peach
10543,6.954926,0,6.1,Fear
18414,2.299851,0,5.9,Kids in the Hall: Brain Candy
47502,1.296862,9789900,4.8,Faithful
11902,14.587894,0,7.5,Underground
27098,3.582047,0,6.1,All Things Fair
25087,3.085207,684351,5.2,Bloodsport II
5801,3.900709,536364,7.9,Pather Panchali
896,2.381806,16000,8.2,The World of Apu
3065,2.985163,0,7,Mystery Science Theater 3000: The Movie
318177,0.001662,0,0,Tarantella
2300,11.054251,250200000,6.5,Space Jam
8069,14.304205,2500000,5.7,Barbarella
288173,0.062388,0,8,Hostile Intentions
187851,0.466991,0,5.5,They Bite
27768,0.459376,0,7.5,Some Folks Call It a Sling Blade
221917,0.117662,0,8,The Run of the Country
8072,4.658149,0,6.8,Alphaville
35797,2.272213,0,6.8,Coup de Torchon
88030,0.18343,0,7.5,Tigrero: A Film That Was Never Made
185191,0.004117,0,0,The Eye of Vichy
83857,0.400023,0,5.8,Windows
33245,2.791667,0,6.2,It's My Party
124460,0.487357,0,8,Country Life
27281,4.357971,0,4.7,Operation Dumbo Drop
105045,0.122178,0,5,The Promise
40001,9.1861,10070000,5.5,Mrs. Winterbourne
29621,1.899069,0,3.9,Solo
117730,0.71066,0,6.5,Under The Domim Tree
20762,10.68537,0,5.8,The Substitute
37144,1.217249,0,5.1,True Crime
48260,0.877853,0,7.4,Butterfly Kiss
12656,10.298582,0,5.5,Feeling Minnesota
38867,1.099187,62949,3.3,Delta of Venus
277270,0.006854,0,0,To Cross the Rubicon
25969,2.25008,0,6.8,Angus
44103,0.755047,0,6.7,Priest Daens
753,7.918418,0,7.1,Faces
43634,1.579153,0,5.3,Boys
9103,7.941972,57400547,5.3,The Quest
90214,0.947007,0,7.1,Cosi
29649,1.231692,0,5.1,Sunset Park
10990,5.79463,0,6.2,Mulholland Falls
8866,5.121203,0,5.7,The Truth About Cats & Dogs
12233,10.813579,74151346,6.5,Oliver & Company
23449,1.940747,0,4.9,Celtic Pride
36355,4.557006,20080020,5.3,Flipper
37667,1.926109,0,6,Captives
90148,0.709209,0,4.4,Of Love and Shadows
922,6.505272,0,7.2,Dead Man
11876,1.690768,15000000,6.7,The Horseman on the Roof
52633,6.035166,0,6.6,Switchblade Sisters
62364,1.133409,0,5.5,Mouth to Mouth
11687,7.326169,0,7.1,The Visitors
9304,8.768806,0,5.5,Multiplicity
73183,0.037443,0,10,"The Haunted World of Edward D. Wood, Jr."
131232,0.003949,0,0,Two Friends
9100,12.860385,24769466,6.3,The Craft
20759,3.321765,0,5.1,The Great White Hype
46063,1.196686,5,5.6,Last Dance
365371,0.005625,0,0,War Stories Our Mother Never Told Us
32513,1.92386,0,7,Cold Comfort Farm
40651,0.543042,0,7.7,"Institute Benjamenta, or This Dream People Call Human Life"
36915,9.264679,0,5,Heaven's Prisoners
40507,0.343579,3014000,5.5,Original Gangstas
9802,13.249824,335062621,6.9,The Rock
25697,0.746662,0,5.5,Getting Away with Murder
21588,6.247819,0,7,Cemetery Man
664,8.739144,494471524,6.1,Twister
11867,5.877599,3793614,3.9,Barb Wire
47119,0.125882,0,5,Le Garçu
314352,0.652621,0,0,Honeymoon
9323,10.686166,2287714,7.8,Ghost in the Shell
10280,4.856229,0,5.5,Thinner
10535,8.202057,0,4.9,Spy Hard
124613,0.594716,0,0,Brothers in Trouble
532,6.796858,0,7.5,A Close Shave
26744,4.386329,0,6.6,Force of Evil
16299,1.751457,0,4.2,The Stupids
10547,6.497591,14048372,6.1,The Arrival
245268,0.068254,0,0,The Man from Down Under
935,9.80398,9440272,8,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
55613,0.160571,0,7.8,Careful
215107,0.75,0,0,Vermont Is for Lovers
41007,0.851078,0,7.2,A Month by the Lake
35645,5.508101,0,5.8,Gold Diggers: The Secret of Bear Mountain
110465,1.048075,0,7,Kim
255546,0.146287,0,10,Carmen Miranda: Bananas Is My Business
40751,5.215992,0,7.1,Ashes of Time
275096,0.401531,0,8,The Jar
85778,0.001608,0,0,Maya Lin: A Strong Clear Vision
11101,7.667284,0,7.4,Stalingrad
9826,8.079541,17300889,4.7,The Phantom
9879,11.341502,113309743,4.4,Striptease
63564,1.427756,0,5.7,The Last of the High Kings
22621,0.889498,0,7.7,Heavy
7095,6.287245,58620973,5.9,Jack
26890,2.771201,1814290,6.1,I Shot Andy Warhol
46732,0.365418,0,6.1,The Grass Harp
124633,0.099602,0,0,Someone Else's America
202425,0.514363,0,6.5,Life is Rosy
196940,0.011938,0,5,Quartier Mozart
77771,0.043903,0,7.3,Touki Bouki
181083,0.049573,0,5,God's Gift
41225,1.794298,0,5.5,Spirits of the Dead
188589,0.001687,0,0,Babyfever
87190,0.837911,0,6.3,Pharaoh's  Army
627,19.348466,16491080,7.8,Trainspotting
32872,2.700061,0,3.9,Til There Was You
602,17.634197,816969268,6.7,Independence Day
14553,6.418805,0,6.6,Stealing Beauty
9566,12.202063,18626419,5.7,The Fan
10545,13.553999,100138851,6.8,The Hunchback of Notre Dame
9894,7.586577,102825796,5.7,The Cable Guy
11543,11.633347,25023434,6.7,Kingpin
9268,6.919314,242295562,5.6,Eraser
52059,0.10705,0,6.7,The Gate of Heavenly Peace
9327,9.651581,128769345,5.4,The Nutty Professor
123763,0.202495,0,6.8,"I, the Worst of All"
81949,0.826372,65352,7.2,An Unforgettable Summer
42005,0.043125,0,0,A Hungarian Fairy Tale
124306,0.000308,0,8,My Life and Times With Antonin Artaud
183955,0.05956,0,7,Midnight Dancers
44535,0.970688,0,5.1,Somebody to Love
44495,0.147662,0,6.3,A Very Natural Thing
78285,0.573423,0,0,The Old Lady Who Walked in the Sea
11228,11.995799,159212469,5.8,Daylight
10779,12.09096,29359216,6.7,The Frighteners
26748,9.069963,13269963,6.9,Lone Star
38223,4.086563,0,5.7,Harriet the Spy
9294,5.575992,152036382,6.2,Phenomenon
49963,0.913281,0,6.6,Walking and Talking
11363,10.827266,9482579,5.7,She's the One
1645,13.309013,152266007,7,A Time to Kill
31546,7.031279,665450,6.2,American Buffalo
77056,0.227128,0,6.5,Rendezvous in Paris
36344,2.318141,0,5.2,Alaska
18550,3.906949,17193231,5.2,Fled
11511,8.962892,0,3.6,Kazaam
172198,0.091984,0,6,Magic Hunter
34170,3.521921,0,5.4,Larger Than Life
281085,1.56604,0,6,A Boy Called Hate
109478,0.926867,0,4,Power 98
124645,0.145092,0,7,Two Deaths
12606,9.898696,0,5.8,A Very Brady Sequel
69895,0.036699,0,6,Stefano Quantestorie
35206,1.116063,0,7.4,Death in the Garden
151489,0.270432,0,6.5,Hedd Wyn
4837,1.683348,0,6.5,La Collectionneuse
12632,0.000578,0,6.3,Kaspar Hauser
9098,1.165202,0,5.2,Regular Guys
282919,0.106345,0,4,Diebinnen
124614,1.606957,0,6.5,The Convent
18975,7.523528,0,5,The Adventures of Pinocchio
11962,9.490858,4619014,5,Joe's Apartment
2925,10.177303,116400000,6.5,The First Wives Club
28628,0.940228,0,7.2,Stonewall
3595,8.772188,309492681,6.4,Ransom
9308,4.220058,21302121,5.4,High School High
92381,0.879852,0,5.4,Phat Beach
18555,3.186891,258263,6.3,Foxfire
12123,15.874491,60209334,5.3,Chain Reaction
10830,10.034915,33459416,6.9,Matilda
3573,6.593011,22231658,6.7,Emma
10546,6.554679,17917287,5.2,The Crow: City of Angels
18862,12.297782,0,5,House Arrest
31417,9.935891,0,7.5,Eyes Without a Face
9431,3.450402,5600000,5,Bordello of Blood
124619,0.042365,0,7,Lotto Land
297645,0.001652,0,0,The Story of Xinghua
48144,0.076062,0,7,The Day the Sun Turned Cold
46986,1.663948,0,7.5,Flirt
144982,0.404501,0,5,The Big Squeeze
47907,1.19589,12643776,6.8,The Spitfire Grill
10061,12.229381,42277365,5.6,Escape from L.A.
36266,1.781952,0,6.8,Cyclo
549,4.797674,3011195,6.6,Basquiat
10478,6.24966,53854588,5.9,Tin Cup
66634,0.124273,300000,6,Dingo
116690,0.969254,0,6.4,The Ballad of Narayama
213917,0.629807,0,6,Every Other Weekend
145925,0.03537,0,6,Mille bolle blu
100914,0.036478,0,5,Crows and Sparrows
238,41.109264,245066411,8.5,The Godfather
159,8.593319,0,6.1,Maybe... Maybe Not
11134,6.751864,20483423,6.7,Police Story 3: Supercop
88224,1.143656,431326,6.3,Manny & Lo
132641,0.096079,0,0,Wife
42758,0.90913,0,6.4,Small Faces
9303,12.449574,7011317,6.9,Bound
23945,3.714049,0,4.9,Carpool
37820,0.913987,0,6.1,Death in Brunswick
22479,5.130136,0,6.1,Kansas City
9054,2.289647,0,4.7,Gone Fishin'
241058,0.14315,0,4,Lover's Knot
11985,1.404588,0,7.3,Vive L'Amour
10232,0.364246,0,4,Shadow of Angels
59569,0.705136,0,6.3,Killer: A Journal of Murder
410921,0.001771,0,0,Nothing to Lose
38955,1.262539,0,5.8,Project S
110513,0.635669,0,5.2,Girls Town
114089,0.109406,0,7.7,Bye-Bye
11015,7.699967,33956608,5.8,The Relic
9306,12.725343,49627779,4.6,The Island of Dr. Moreau
12559,6.510437,0,5.3,First Kid
58770,9.028947,0,6.6,The Trigger Effect
124851,0.234665,0,5,Sweet Nothing
3587,2.523605,0,5.4,Bogus
10723,7.859132,22611954,5.4,Bulletproof
56077,0.978989,0,6.8,Talk of Angels
19004,6.372442,0,6.1,The Land Before Time III: The Time of the Great Giving
101230,0.062128,0,5,1-900
253632,0.437895,0,0,Baton Rouge
10987,8.768288,15116634,5,Halloween: The Curse of Michael Myers
44705,4.69668,0,7,Twelfth Night
20318,6.038784,0,7.1,Mother Night
43596,0.472479,0,6.3,Liebelei
79782,0.14713,0,7.5,Venice
26933,2.115268,0,7.4,Wild Reeds
27854,14.373861,0,6.1,For Whom the Bell Tolls
981,8.888069,0,7.7,The Philadelphia Story
872,11.064858,7200000,7.9,Singin' in the Rain
2769,5.565203,4500000,6.9,An American in Paris
13320,5.461487,0,7,Funny Face
164,10.879289,9500000,7.6,Breakfast at Tiffany's
426,18.20822,28000000,8,Vertigo
567,17.911314,36764313,8.2,Rear Window
3078,6.465257,4500000,7.7,It Happened One Night
13528,14.545058,0,7.2,Gaslight
28288,2.863935,0,7.2,The Gay Divorcee
213,12.410427,13275000,7.8,North by Northwest
284,11.994281,25000000,8.1,The Apartment
239,11.845107,25000000,8,Some Like It Hot
4808,7.098731,13474588,7.7,Charade
289,13.916101,10462500,7.9,Casablanca
963,5.782544,1000000,7.8,The Maltese Falcon
11113,12.494394,72070731,7.4,My Fair Lady
6620,7.359741,10000000,7.4,Sabrina
804,11.954806,12000000,7.8,Roman Holiday
26531,5.640722,0,7,The Little Princess
909,7.331511,0,6.8,Meet Me in St. Louis
630,22.064932,33754967,7.4,The Wizard of Oz
770,14.240357,400176459,7.7,Gone with the Wind
31044,2.923672,0,7.1,My Favorite Year
599,11.709777,5000000,8.2,Sunset Boulevard
15,15.811921,23217674,8,Citizen Kane
62,22.494622,68700000,7.9,2001: A Space Odyssey
121357,0.949155,0,4.8,Golden Earrings
705,12.06308,63463,8,All About Eve
22490,5.076649,2270000,6.4,The Women
223,8.590813,6000000,7.7,Rebecca
25670,9.955445,0,7,Foreign Correspondent
303,10.135111,24464742,7.8,Notorious
4174,5.47596,7000000,7.3,Spellbound
8356,9.813419,0,7.1,An Affair to Remember
381,5.490505,8750000,7.1,To Catch a Thief
20758,2.469167,0,6.6,Father of the Bride
29376,3.573935,0,7.1,The Band Wagon
1859,5.120036,2279000,7.3,Ninotchka
18299,8.196679,0,7.3,Love in the Afternoon
17281,10.36311,0,6.1,Gigi
64382,1.954175,0,6.6,The Reluctant Debutante
10907,10.685036,3981000,7.6,The Adventures of Robin Hood
32093,7.431939,0,7.1,The Mark of Zorro
1939,9.884516,2000000,7.6,Laura
22292,3.008607,0,7.3,The Ghost and Mrs. Muir
3598,3.166544,0,6.8,Lost Horizon
3080,7.122093,3202000,7.4,Top Hat
198,7.274948,0,7.7,To Be or Not to Be
13562,5.480098,0,7.7,My Man Godfrey
1712,10.864284,35000000,7.5,Giant
220,6.42883,5,7.5,East of Eden
3529,10.573867,1423000,7.4,The Thin Man
3085,9.88321,0,7.5,His Girl Friday
2897,6.164226,42000000,6.5,Around the World in Eighty Days
1585,15.031588,9644124,8,It's a Wonderful Life
3083,8.168694,9600000,7.9,Mr. Smith Goes to Washington
900,6.60577,0,7.6,Bringing Up Baby
43795,2.446972,0,6.4,Penny Serenade
85638,0.284522,0,8.3,The Scarlet Letter
50001,0.264695,0,5,Lady of Burlesque
43905,1.831221,0,6.4,Of Human Bondage
22688,0.594433,0,5.7,Angel on My Shoulder
23114,4.709847,0,6.6,Little Lord Fauntleroy
26378,1.758391,0,5.6,They Made Me a Criminal
40206,0.896505,0,6.2,The Inspector General
22356,8.08426,0,6.6,Angel and the Badman
260,5.865697,0,7.4,The 39 Steps
43488,8.85591,0,5.2,A Walk in the Sun
22613,1.450989,0,4.9,The Outlaw
10331,14.384198,30000000,7.5,Night of the Living Dead
488,6.636872,10750000,7.4,The African Queen
22733,2.001733,0,6.2,Beat the Devil
261,11.794846,17570324,7.6,Cat on a Hot Tin Roof
57575,0.912955,105,5.1,The Last Time I Saw Paris
32574,10.750619,0,7.3,Meet John Doe
22657,0.348765,0,5.8,Algiers
76464,0.367546,0,3.8,Something to Sing About
22649,1.914697,25,6.2,A Farewell to Arms
176841,0.283269,0,6,Moonlight Murder
125587,0.064512,0,4,Nothing Personal
39448,1.060097,0,7.4,"Yes, Madam"
52855,1.463219,3028094,5,Dangerous Ground
39940,8.500509,0,6.7,Picnic
172868,0.580724,0,0,Madagascar Skin
85328,0.537795,0,5.3,The Pompatus of Love
124632,0.00264,0,0,Small Wonders
11076,5.511155,0,6.6,Fly Away Home
63945,1.262649,294064,4.8,Bliss
58985,9.364418,0,6.5,Grace of My Heart
890,0.751733,0,6.8,Brother of Sleep
10861,7.370163,51702483,5.3,Maximum Risk
1770,6.728199,16900000,6.8,Michael Collins
44465,6.746475,8538318,4.9,The Rich Man's Wife
2033,1.226688,0,0,Infinity
18203,2.702973,0,6.8,Big Night
9333,11.845918,47267001,6.2,Last Man Standing
47260,1.625873,0,6.5,Caught
9400,6.85606,41590886,6.9,Set It Off
9401,4.989276,0,5.9,2 Days in the Valley
12241,2.781581,49620,6.2,Curdled
25739,0.000308,0,6,L'associé
161806,0.550278,0,3,Ed's Next Move
11306,4.990506,17380126,5.7,Extreme Measures
9625,5.918737,0,4.7,The Glimmer Man
10680,5.511475,22955097,5.3,D3: The Mighty Ducks
6346,3.998494,22540359,5.9,The Chamber
18660,4.040945,0,6.6,The Apple Dumpling Gang
35115,5.497359,0,5.9,"Davy Crockett, King of the Wild Frontier"
14821,7.151691,20000000,6.5,Escape to Witch Mountain
14136,10.091707,0,6,The Love Bug
10869,4.914603,0,5.9,Herbie Rides Again
22660,12.887829,0,7,Old Yeller
19186,5.807074,0,6.8,The Parent Trap
31102,3.254308,0,6.9,Pollyanna
6878,7.186506,0,6.6,Homeward Bound: The Incredible Journey
15944,3.404213,0,6.2,The Shaggy Dog
18444,4.623089,0,7,Swiss Family Robinson
20723,2.803679,0,6.4,That Darn Cat!
173,8.722406,28200000,6.9,"20,000 Leagues Under the Sea"
864,8.30721,154864401,6.8,Cool Runnings
24795,10.892812,50236831,5.7,Angels in the Outfield
11224,14.436858,263591415,6.8,Cinderella
81310,1.054814,0,7.8,Winnie the Pooh and the Blustery Day
15947,8.702472,0,6.2,The Three Caballeros
9078,10.636458,22182353,6.9,The Sword in the Stone
29682,0.901443,0,6.3,So Dear to My Heart
8367,10.639244,390493908,6.6,Robin Hood: Prince of Thieves
433,15.11549,102272727,7.4,Mary Poppins
11360,14.655879,1600000,6.8,Dumbo
11114,7.644722,0,6.4,Pete's Dragon
12335,10.362012,17900000,6.8,Bedknobs and Broomsticks
12092,16.488937,572000000,7,Alice in Wonderland
10948,10.197106,29800000,7,The Fox and the Hound
11229,7.088533,0,6.5,Freeway
15121,9.06773,286214286,7.4,The Sound of Music
562,16.640522,140767956,7.5,Die Hard
10163,6.685948,32101000,5.4,The Lawnmower Man
48862,5.52185,0,6.2,Unhook the Stars
117036,0.001177,0,0,Synthetic Pleasures
47199,2.943911,0,5,The Secret Agent
11159,11.223572,13417292,7.1,Secrets & Lies
9591,8.685761,34585416,6.8,That Thing You Do!
30500,3.263681,4137645,5.1,To Gillian on Her 37th Birthday
41843,2.167132,1985001,5.3,Surviving Picasso
55058,0.453988,0,5.5,Love Is All There Is
10938,5.766163,1500000,7.3,Beautiful Thing
11412,14.482345,89456761,6.4,The Long Kiss Goodnight
10586,10.789928,75000000,6.4,The Ghost and the Darkness
42314,2.653817,0,6.9,Looking for Richard
27845,3.464286,0,6.7,Trees Lounge
108365,0.4319,0,0,The Proprietor
23223,0.881187,0,6.8,Normal Life
49471,5.230661,5731103,7,Get on the Bus
38153,3.733574,2154540,4,Shadow Conspiracy
25147,3.379677,405000,6.6,Jude
9716,9.649113,0,6.5,Everyone Says I Love You
43777,0.401227,0,6.3,Bitter Sugar
454,11.774061,147298761,6.7,Romeo + Juliet
10218,6.578025,4505922,6.8,Swingers
819,9.198283,165615285,7.3,Sleepers
38191,2.35809,0,6.1,The Sunchaser
56830,0.271674,0,6,Johns
11238,8.654244,0,6.1,Aladdin and the King of Thieves
27256,0.757337,0,5.2,The Woman in Question
31530,3.786353,0,7.9,Shall We Dance
66473,1.685981,0,7,A Damsel in Distress
28120,3.770441,0,6.1,Crossfire
1834,3.433265,0,7.2,"Murder, My Sweet"
26282,1.715751,0,5.6,Macao
37218,0.347124,0,7.4,For the Moment
252,12.416635,4000000,7.4,Willy Wonka & the Chocolate Factory
116356,0.297781,0,5,The Sexual Life of the Belgians
16372,7.667964,0,7.5,The Innocents
11561,6.048904,18344729,7,Sleeper
11302,4.331819,11833696,6.7,Bananas
623,11.400353,62493712,7.1,A Fish Called Wanda
583,10.714173,20045115,7.7,Life of Brian
12614,5.378996,28215453,6.9,Victor/Victoria
21711,11.862375,0,6.9,The Candidate
11575,4.473327,25333333,7.2,The Great Race
475,12.109198,50700000,7.6,Bonnie and Clyde
11331,1.728104,0,6,The Old Man and the Sea
521,7.853231,3000000,7.9,Dial M for Murder
21202,0.1489,0,4.8,Madame Butterfly
88,14.044122,213954274,7.1,Dirty Dancing
500,12.22034,14661007,8.1,Reservoir Dogs
792,18.206972,138530565,7.5,Platoon
8491,8.051891,30218387,6.4,Weekend at Bernie's
402,16.628427,352927224,6.5,Basic Instinct
10537,7.829619,34416893,6.7,The Doors
11386,7.404329,62548947,6.9,The Crying Game
9504,6.792215,10725228,7.5,Glengarry Glen Ross
15764,15.417202,30036000,7.4,Sophie's Choice
601,19.358546,792965326,7.3,E.T. the Extra-Terrestrial
67365,0.617014,0,6.3,The Search for One-eye Jimmy
25842,1.896952,0,7,A Christmas Carol
2119,7.046753,157920733,5.9,Days of Thunder
744,20.301019,356830601,6.7,Top Gun
136311,0.51063,1910,6.8,American Strays
221,10.968169,0,7.6,Rebel Without a Cause
702,7.301719,8000000,7.6,A Streetcar Named Desire
25750,7.97048,0,4.6,Children of the Corn IV: The Gathering
17642,0.002079,0,0,The Leopard Son
427043,0.001193,0,0,Charm's  Incidents
146341,0.564117,0,0,Bird of Prey
9305,10.793031,0,7.7,Microcosmos
37616,1.669597,0,5.4,Palookaville
11112,3.277612,0,6.2,The Associate
21612,2.772039,1227324,7.3,The Funeral
141210,0.135596,0,8,The Sleepover
102461,1.813577,0,6.8,A Single Girl
36998,2.887239,0,7,The Eighth Day
200383,2.753163,0,5.2,North Star
116844,0.587824,0,0,Drunks
1630,9.178371,20300385,6.8,The People vs. Larry Flynt
26626,10.738755,0,5.8,Glory Daze
124837,0.112669,0,5.3,A Perfect Candidate
11816,12.252186,19255967,7.3,On Golden Pond
11843,6.501177,41833347,6.7,The Return of the Pink Panther
10379,7.88101,13878334,5.9,Drop Dead Fred
2756,9.809585,90000098,7.1,The Abyss
790,9.194572,21378361,6.4,The Fog
1103,10.124544,50244700,6.9,Escape from New York
11298,6.715512,17985893,6.4,The Howling
4480,4.883274,0,7.6,Jean de Florette
4481,5.939394,0,7.8,Manon of the Spring
49688,0.149107,0,6.3,Johnny 100 Pesos
10765,11.431866,0,6,Private Benjamin
762,10.43389,5028948,7.8,Monty Python and the Holy Grail
44497,1.068288,127251,6.8,Hustler White
